class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
19,1121,0,0,0.31,0,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1123,0,0,0.74,0,0.11,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1124,0,0,0.55,0,0.27,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2,1125,0,0,0.75,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0
16,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1127,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
18,1128,0,0,0.34,0.04,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1129,0.03,0,0.02,0,0.1,0.01,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0.09,0,0,0,0.03,0,0.26,0.28,0,0.12,0,0,0,0,0,0,0,0,0,0,0
23,1130,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
7,1131,0.1,0,0.04,0,0,0,0,0.83,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1132,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.02,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1133,0,0,0.83,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1134,0,0,0.3,0,0.15,0.04,0,0.02,0,0,0.02,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.08,0.27,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0
8,1135,0,0,0.22,0.28,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1136,0.01,0,0.41,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.27,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,1137,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1138,0,0,0,0,0,0,0,0.07,0,0.03,0.02,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1139,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1140,0,0,0,0,0.06,0.05,0,0.03,0,0,0.02,0.02,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.16,0.1,0.01,0.44,0.01,0,0,0,0,0,0,0,0,0,0
26,1141,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1142,0,0,0.56,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.08,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
2,1143,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
12,1144,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
27,1145,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.35,0.06,0,0.46,0.03,0,0,0,0,0,0,0,0,0,0,0
19,1146,0,0,0.41,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1147,0,0,0.42,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.15,0,0.07,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0
4,1148,0,0,0.05,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
19,1149,0,0,0.04,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.03,0.07,0.18,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0
2,1150,0,0,0.68,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0
2,1151,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1152,0,0,0.23,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
24,1153,0,0,0.27,0,0.02,0,0,0.05,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0.03,0,0,0,0,0.56,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1154,0,0,0.32,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.31,0.25,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,1155,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1156,0,0,0.19,0.2,0.02,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.05,0.2,0.25,0.03,0,0,0,0,0,0,0,0,0,0,0,0
3,1157,0,0,0.26,0.58,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0
24,1158,0,0,0,0,0.03,0,0,0.09,0,0,0.22,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.24,0.15,0,0.22,0.01,0,0,0,0,0,0,0,0,0,0,0
7,1159,0.08,0,0,0.03,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1160,0,0,0.11,0,0.57,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.2,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
27,1161,0,0,0,0,0,0,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.32,0.09,0,0.33,0.2,0,0,0,0,0,0,0,0,0,0,0
19,1162,0.02,0,0,0,0.21,0.05,0,0.03,0,0.02,0.09,0.02,0,0,0.06,0,0,0,0,0.35,0,0,0,0,0,0,0.07,0,0.03,0,0,0,0,0,0,0,0,0,0,0
2,1163,0,0,0.36,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.34,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2,1164,0,0,0.69,0,0.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
25,1165,0.05,0,0,0,0.03,0.17,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0
7,1166,0,0,0,0,0.28,0,0,0.44,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
19,1167,0,0,0.05,0,0.12,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
5,1168,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1169,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.06,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1170,0,0,0,0,0.22,0,0,0.06,0,0,0.47,0,0.01,0,0.02,0,0,0,0,0.05,0,0,0,0,0.09,0.02,0.01,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0
2,1171,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0
2,1172,0,0,0.35,0.03,0,0,0,0.03,0,0.02,0,0,0,0,0,0.01,0,0,0.32,0,0,0,0,0,0,0.01,0,0.17,0.03,0,0,0,0,0,0,0,0,0,0,0
19,1173,0.02,0,0.1,0,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.29,0.01,0,0,0,0,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.02,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1175,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1176,0,0,0,0,0.04,0,0,0.05,0,0,0,0.02,0,0,0.02,0,0.03,0.04,0,0.05,0,0,0,0,0.2,0,0.45,0.05,0,0,0,0,0,0,0,0,0,0,0,0
18,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.25,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1178,0,0,0.74,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2,1179,0,0,0.45,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.24,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
2,1180,0,0,0.63,0,0.26,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1181,0,0,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0,0,0.02,0,0,0,0,0,0,0.31,0,0,0.57,0.01,0,0,0,0,0,0,0,0,0,0,0
3,1182,0,0,0,0.67,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1183,0.02,0,0.24,0,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1184,0,0,0.18,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
7,1185,0,0,0,0,0.09,0,0,0.58,0.03,0,0,0.01,0,0,0,0,0.09,0,0.02,0.04,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
18,1186,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1187,0,0,0,0.12,0,0,0,0,0,0,0,0.08,0,0,0,0,0.48,0,0.02,0,0,0,0,0,0.13,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1189,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
2,1190,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1191,0.01,0,0.16,0,0.3,0,0,0,0,0,0.02,0,0,0,0,0,0,0.06,0,0.19,0,0,0,0.01,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
2,1192,0.02,0,0.27,0,0.24,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.03,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
8,1193,0,0,0.15,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1194,0,0,0.23,0,0.31,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.12,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
3,1195,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1196,0,0,0.11,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
25,1197,0,0,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0
2,1198,0.02,0,0.53,0,0.08,0,0,0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
12,1199,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
16,1200,0,0,0.19,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.04,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1201,0,0,0.57,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
16,1202,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.61,0,0.06,0,0,0,0,0,0.1,0,0,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0
11,1203,0.17,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1205,0,0,0,0.62,0,0,0,0.1,0,0,0,0,0,0,0,0,0.12,0,0.08,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
4,1206,0.06,0,0.03,0,0.39,0.02,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0.11,0.02,0,0,0,0,0.21,0.03,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0
9,1207,0,0,0.19,0.1,0,0,0,0,0,0.54,0,0,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.25,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0
7,1209,0,0,0.26,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1210,0,0,0.96,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1211,0,0,0,0,0,0,0,0.03,0,0,0.62,0.14,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0.04,0,0,0,0,0,0,0,0,0,0,0
2,1212,0,0,0.72,0,0.04,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
2,1213,0,0,0.84,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1214,0,0,0.12,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0.37,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,1215,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1216,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0
2,1217,0,0,0.57,0,0.13,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.16,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,1218,0,0,0.54,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.06,0,0.11,0.03,0,0,0,0,0,0,0,0,0,0,0
2,1219,0,0,0.4,0,0.25,0,0,0.1,0.02,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0
14,1220,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.6,0,0,0,0.33,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1222,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1223,0,0,0.63,0,0.28,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1224,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.07,0.16,0.07,0,0,0,0,0,0,0,0,0,0,0,0
26,1225,0,0,0.01,0,0.24,0,0,0.06,0,0,0.09,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0.31,0,0.08,0,0,0,0,0,0,0,0,0,0,0
25,1226,0,0,0.35,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.38,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1227,0,0,0.17,0.19,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.06,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
4,1228,0,0,0.07,0,0.59,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.17,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0
5,1229,0,0,0.05,0,0.06,0.2,0,0.07,0,0,0.01,0.04,0.01,0,0.01,0,0.01,0.05,0,0.08,0,0,0,0,0.01,0.16,0.17,0,0.02,0,0,0,0,0,0,0,0,0,0,0
4,1230,0,0,0.01,0,0.49,0.04,0,0.03,0,0,0.04,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0.1,0.09,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
7,1231,0,0,0.15,0,0.06,0,0,0.35,0,0,0,0,0.01,0,0,0,0,0,0,0.12,0,0,0,0,0,0.03,0,0.02,0,0.22,0,0,0,0,0,0,0,0,0,0
2,1232,0,0,0.93,0.02,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1233,0,0,0.12,0,0,0,0,0.48,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1234,0,0,0.19,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.24,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
26,1235,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0.14,0.62,0,0.06,0,0,0,0,0,0,0,0,0,0,0
16,1236,0.02,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0.02,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1237,0,0,0.13,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.42,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0
25,1238,0.03,0,0.14,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0.32,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2,1239,0,0,0.85,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1240,0,0,0,0.1,0.19,0,0,0.01,0,0,0.39,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.03,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0
4,1241,0,0,0.21,0,0.65,0,0,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
3,1242,0,0,0.07,0.74,0.06,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1243,0,0,0.11,0,0,0,0,0.53,0.01,0,0,0,0,0,0,0,0.28,0,0,0.03,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
28,1244,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0.1,0,0,0.11,0,0,0,0.01,0,0,0,0,0,0.28,0.43,0.01,0,0,0,0,0,0,0,0,0,0
16,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1246,0,0,0.07,0,0.47,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
26,1247,0.01,0,0,0.02,0,0,0,0.23,0,0,0,0.04,0.01,0,0,0.06,0,0,0,0.01,0,0,0,0,0.04,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1248,0,0,0.2,0.01,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1249,0.02,0,0.23,0,0.09,0,0,0.06,0,0,0,0.02,0,0,0,0,0.44,0,0,0.04,0,0,0,0.02,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1250,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0
24,1251,0,0,0,0,0.02,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.38,0.17,0,0.16,0.15,0,0,0,0,0,0,0,0,0,0,0
16,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1253,0,0.13,0,0.55,0,0,0,0,0,0,0,0,0,0,0.03,0,0.07,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1254,0,0,0.33,0,0.42,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.14,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
2,1255,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1257,0,0,0,0,0.22,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1258,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0,0.08,0,0.03,0.07,0,0,0,0,0,0,0.04,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0
19,1259,0,0,0.43,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,1260,0,0,0.28,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0
2,1261,0,0,0.69,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
19,1262,0,0,0.07,0,0.13,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
2,1263,0,0,0.4,0.01,0.05,0,0,0.1,0,0,0,0.01,0,0,0.01,0,0.36,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1264,0,0,0.08,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.01,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0
