class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
4,1519,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
3,1520,0,0,0,0.33,0.1,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0
23,1521,0.03,0,0,0,0.04,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0.05,0,0.02,0,0,0.39,0,0.01,0.26,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.03
20,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.04,0.52,0,0,0,0,0,0.05,0.09,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
44,1523,0,0,0,0.09,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.74,0,0,0,0,0
44,1524,0,0,0,0.08,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.45,0,0,0,0,0
46,1525,0,0,0,0.08,0.2,0,0,0.14,0,0.02,0,0,0.05,0,0,0,0,0,0,0.02,0,0.02,0.17,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
9,1526,0,0,0,0,0,0.01,0,0,0,0.42,0,0,0.02,0,0.02,0,0,0,0,0,0.01,0.04,0,0,0,0,0.02,0,0,0,0.1,0,0,0,0.22,0,0,0,0,0,0,0,0,0.09,0,0.03,0,0,0,0
21,1527,0,0.03,0,0.01,0.03,0,0,0,0,0,0,0,0.09,0,0,0.14,0.01,0,0.06,0.03,0.06,0.17,0.02,0,0.01,0,0.05,0,0.03,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.07,0,0.03,0,0,0,0
3,1528,0,0.04,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
3,1529,0,0,0,0.43,0.26,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0,0.03,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
22,1530,0,0,0,0.1,0.08,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0.4,0,0,0,0,0.06,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
12,1531,0,0,0,0.18,0.2,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0
46,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0
13,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1534,0,0,0,0.27,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.13,0,0,0,0,0
3,1535,0,0,0,0.36,0.21,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
10,1536,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1537,0,0,0,0,0.62,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1538,0,0,0,0,0.18,0.02,0,0,0,0,0,0,0.2,0,0,0.11,0,0,0,0,0,0.13,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.05,0,0.17,0,0,0,0
10,1539,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1540,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.25,0,0,0,0,0,0
12,1541,0,0,0,0.14,0,0.01,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0
22,1542,0,0,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.03,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
46,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0
21,1544,0,0,0,0.19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0.06,0.1,0.14,0,0,0,0,0
3,1545,0,0,0,0.75,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1546,0,0,0,0.33,0.3,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1547,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.07,0.03,0,0,0,0,0.01,0,0,0,0,0,0.11,0,0.47,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
20,1548,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.29,0,0,0,0,0,0.22,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0.17,0.01,0,0,0,0,0,0,0
15,1549,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.02,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.15,0,0,0,0,0
46,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
40,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.96,0,0,0,0,0,0,0.01,0,0
12,1552,0,0,0,0.05,0.02,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0
40,1553,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.39,0,0,0,0.02,0,0,0,0,0
3,1554,0,0,0,0.62,0.27,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
3,1555,0,0,0,0.34,0.21,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.01,0,0,0
43,1556,0,0,0,0.02,0.35,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.13,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0
44,1557,0,0.03,0,0.22,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0
4,1558,0,0,0,0.2,0.58,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
44,1559,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.1,0,0,0,0.78,0,0,0,0,0
4,1560,0,0,0,0.28,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1561,0,0.02,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0.01,0.12,0.27,0,0,0,0,0.38,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0.03,0.03,0,0.01,0,0,0,0
4,1562,0,0,0,0.08,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
4,1563,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1564,0,0,0,0.42,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0,0,0,0,0,0.02,0,0,0.03,0.02,0,0.24,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
12,1565,0,0,0,0,0.06,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.05,0.26,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
4,1566,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
3,1567,0,0,0,0.56,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0
12,1568,0,0,0,0.02,0.28,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
13,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1570,0,0,0,0.07,0.27,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.26,0.11,0,0,0,0,0
22,1571,0,0,0,0.21,0.23,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.04,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0
3,1572,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1573,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0.03,0.03,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.68,0.03,0,0
47,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
4,1575,0,0,0,0.02,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.07,0,0,0,0,0,0
12,1576,0,0,0,0,0,0,0,0,0,0,0.16,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1577,0,0,0,0.02,0.42,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0
10,1578,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1579,0,0,0,0.55,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
4,1580,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
3,1581,0.01,0,0,0.4,0,0,0,0,0,0,0,0,0.28,0,0,0.07,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.19,0,0,0,0,0
20,1582,0.04,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.03,0,0,0.01,0.03,0.05,0.18,0,0,0,0,0,0,0,0,0,0,0.13,0,0.04,0,0
12,1583,0,0,0,0.26,0.17,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1584,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0.04,0.01,0,0.02,0.11,0.07,0.01,0,0,0,0,0.53,0,0,0,0.01,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0
3,1585,0,0.04,0,0.38,0,0,0,0,0,0,0,0,0.3,0,0,0.04,0,0,0,0,0,0,0.09,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0.02,0,0
21,1586,0,0,0,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
27,1587,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0.14,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
12,1588,0,0,0,0,0.11,0,0,0,0,0,0,0,0.4,0,0,0.01,0,0,0.03,0,0.02,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.08,0,0,0,0,0
4,1589,0,0,0,0.03,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0,0,0,0,0
34,1590,0,0,0,0,0.14,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.02,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
3,1591,0,0,0,0.4,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0
4,1592,0,0,0,0,0.38,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.03,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.19,0,0
22,1593,0,0,0,0,0.06,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0.48,0.02,0,0,0,0.09,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
3,1594,0,0.12,0,0.53,0.02,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0
17,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0
3,1596,0,0,0,0.94,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
43,1597,0,0,0,0.08,0.31,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0
12,1598,0,0.01,0,0.14,0,0,0,0,0,0,0,0,0.28,0,0,0.01,0,0.01,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.28,0,0,0,0,0
4,1599,0.02,0.02,0,0,0.42,0,0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.29,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
7,1600,0,0.03,0,0.02,0.28,0,0,0.42,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0
3,1601,0,0,0,0.41,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
44,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.04,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0
45,1603,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0.11,0,0,0.14,0,0,0,0.11,0,0.13,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.04,0.01,0,0.27,0,0,0,0
21,1604,0,0,0,0.04,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
46,1605,0,0,0,0,0.16,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.09,0,0,0.44,0,0,0
3,1606,0,0.01,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.43,0,0,0.03,0,0
21,1607,0,0,0,0.07,0.14,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.39,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
3,1608,0,0,0,0.59,0.14,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
22,1609,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
4,1610,0,0,0,0.09,0.57,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
4,1611,0.01,0,0,0,0.32,0,0,0.1,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0
7,1612,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0
12,1613,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.02,0,0.04,0,0,0.07,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0
21,1614,0,0,0,0.03,0.04,0,0,0,0,0,0,0,0.1,0,0.03,0,0,0.02,0,0,0,0.44,0,0,0,0,0.06,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
44,1615,0,0.03,0,0,0,0,0,0.02,0,0,0.02,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.45,0,0,0,0,0
17,1616,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
20,1617,0,0,0,0.06,0.05,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0.06,0,0,0.25,0.12,0,0,0,0,0.02,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.01
26,1618,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0.01,0.24,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0
22,1619,0,0,0,0.17,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.38,0,0.15,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1620,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0
3,1621,0,0,0,0.68,0.05,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0,0,0,0,0
26,1622,0,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0,0,0.07,0.02,0,0.07,0,0.19,0.04,0,0,0,0,0.35,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03
44,1623,0,0,0,0.19,0.04,0,0,0,0,0,0,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.23,0.4,0,0,0,0,0
21,1624,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
12,1625,0,0,0,0.07,0,0,0,0,0,0,0,0,0.32,0,0,0.06,0.02,0,0,0,0.04,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.02,0.16,0,0,0,0,0
20,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
13,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1628,0,0,0,0,0.02,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0,0,0.01,0,0
21,1629,0,0,0,0.14,0.11,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.45,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
27,1630,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
4,1631,0,0,0,0,0.82,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1632,0.03,0,0.04,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.04,0.02,0,0.35,0,0,0,0,0,0.02,0.12,0,0
4,1633,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.11,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.07,0,0,0,0,0,0
22,1634,0,0,0,0.07,0.11,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.2,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.05,0,0
34,1635,0,0.03,0,0.21,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
46,1636,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0
