class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7,3201,0,0.19,0,0,0,0,0,0.76,0.04,0
8,3202,0,0.25,0,0.11,0.01,0,0.22,0,0.4,0
7,3203,0,0.17,0,0.05,0,0,0.05,0.55,0.16,0
0,3204,0.4,0.24,0.02,0,0,0,0.02,0.23,0.09,0
8,3205,0,0.06,0,0,0,0,0.02,0.23,0.66,0
7,3206,0,0.09,0,0,0,0,0.04,0.84,0.02,0
7,3207,0,0.18,0,0,0,0,0,0.8,0,0
8,3208,0.04,0.13,0.02,0,0,0,0,0.12,0.67,0
7,3209,0,0.41,0,0.02,0.01,0,0,0.49,0.06,0
7,3210,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,3211,0,0.21,0,0.02,0,0,0.76,0.01,0,0
8,3212,0.11,0.18,0,0,0,0,0.16,0,0.54,0
0,3213,0.79,0.08,0,0,0,0.01,0,0.12,0,0
7,3214,0,0.05,0,0,0,0,0,0.93,0,0
4,3215,0.02,0.03,0,0.02,0.45,0,0.12,0.33,0.04,0
8,3216,0.05,0.12,0.03,0.03,0,0,0,0.04,0.72,0
7,3217,0,0,0.01,0,0,0,0,0.98,0,0
7,3218,0.26,0,0,0,0,0,0,0.67,0,0
7,3219,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
3,3220,0,0.08,0,0.85,0,0,0,0.03,0.01,0
8,3221,0,0.08,0,0,0,0,0,0.23,0.69,0
7,3222,0.07,0.19,0,0.02,0.01,0,0.33,0.37,0,0
7,3223,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.85,0.02,0.02
7,3224,0,0.12,0,0.13,0.01,0,0.02,0.54,0.15,0
7,3225,0,0,0,0,0,0,0,0.92,0,0
7,3226,0,0.03,0,0,0,0,0.01,0.93,0.02,0
3,3227,0,0,0,0.46,0.07,0,0.3,0,0.16,0
8,3228,0,0.09,0,0.02,0.03,0,0.21,0.02,0.61,0
7,3229,0.01,0.18,0.02,0.04,0.07,0,0.07,0.61,0,0
7,3230,0.01,0.12,0,0,0.03,0,0.09,0.74,0.01,0
1,3231,0.04,0.48,0.07,0.07,0.02,0,0.06,0.21,0.05,0
4,3232,0,0.02,0,0.27,0.47,0,0,0.23,0.01,0
1,3233,0.01,0.48,0,0.03,0.04,0,0.16,0.11,0.16,0
1,3234,0.07,0.31,0,0.18,0.07,0,0.12,0.23,0.02,0
6,3235,0,0.07,0,0.27,0.04,0,0.53,0.07,0.02,0
7,3236,0,0.07,0,0.02,0.02,0,0.03,0.82,0.04,0
7,3237,0.02,0.02,0.02,0.02,0.02,0.02,0.36,0.48,0.02,0.02
7,3238,0,0.16,0,0,0,0,0.06,0.77,0.01,0
7,3239,0,0.04,0,0,0,0,0.01,0.95,0,0
7,3240,0,0.05,0,0,0,0,0.03,0.87,0.04,0
7,3241,0,0,0,0,0,0,0,0.96,0.03,0
5,3242,0,0,0,0,0,1,0,0,0,0
7,3243,0.01,0,0,0,0,0,0.04,0.9,0.04,0
8,3244,0,0.11,0,0.01,0,0,0.02,0.17,0.67,0
0,3245,0.74,0,0,0.11,0,0,0.02,0.04,0,0.08
8,3246,0,0.06,0,0,0,0,0,0.18,0.74,0
7,3247,0.02,0.26,0.02,0,0.02,0,0.03,0.65,0,0
7,3248,0,0,0,0,0,0,0,1,0,0
7,3249,0,0.02,0,0,0.01,0,0.01,0.94,0,0
0,3250,0.84,0.07,0,0,0,0,0.02,0.06,0,0
6,3251,0.14,0.03,0,0.09,0.03,0,0.6,0,0.11,0
7,3252,0.04,0.37,0,0,0,0,0.09,0.47,0,0
7,3253,0.09,0,0,0,0,0,0.02,0.81,0.06,0
1,3254,0.01,0.35,0,0.12,0.05,0,0.18,0.08,0.2,0
7,3255,0.43,0.06,0,0,0,0,0.01,0.48,0.02,0
3,3256,0,0.11,0.03,0.27,0.25,0,0.02,0.2,0.11,0
5,3257,0,0,0,0,0,1,0,0,0,0
7,3258,0.01,0.31,0,0.02,0.03,0,0.18,0.4,0.05,0
1,3259,0,0.31,0,0.13,0.02,0,0.1,0.26,0.17,0
9,3260,0.1,0.1,0,0,0,0,0.03,0,0,0.76
7,3261,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,3262,0.16,0.46,0,0,0.05,0,0,0.16,0.16,0
1,3263,0,0.6,0,0.07,0.15,0,0.15,0.01,0.02,0
7,3264,0,0.23,0,0,0,0,0.08,0.6,0.07,0
7,3265,0,0.02,0,0,0.03,0,0.25,0.7,0,0
7,3266,0,0.04,0,0.02,0,0,0.06,0.86,0.01,0
1,3267,0.1,0.37,0.02,0.03,0,0,0.1,0.11,0.26,0
0,3268,0.6,0.01,0.01,0.01,0.01,0.01,0.31,0.01,0.01,0.01
7,3269,0.05,0.17,0,0,0,0,0.12,0.66,0,0
0,3270,0.54,0.16,0,0.05,0,0,0,0.24,0,0
7,3271,0,0,0,0,0,0,0,0.8,0,0.17
7,3272,0,0.05,0,0,0,0,0.25,0.63,0.05,0
7,3273,0.12,0,0,0,0,0,0,0.86,0,0
7,3274,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,3275,0.71,0.12,0,0,0,0,0,0.14,0,0
6,3276,0,0,0,0,0.09,0,0.75,0.16,0,0
0,3277,0.93,0,0,0.02,0,0,0.05,0,0,0
7,3278,0.01,0.02,0,0,0,0,0.02,0.94,0,0
8,3279,0.01,0.02,0.01,0,0,0,0,0.09,0.85,0
0,3280,0.46,0,0,0.02,0.05,0,0.11,0.34,0.01,0
7,3281,0,0.01,0,0,0,0,0.07,0.82,0.1,0
7,3282,0.08,0.38,0,0,0,0,0.07,0.46,0,0
6,3283,0.28,0,0,0.09,0.02,0,0.31,0,0.3,0
0,3284,0.62,0.07,0,0,0,0.21,0.02,0.08,0,0
7,3285,0.14,0.02,0.11,0,0,0,0.27,0.46,0,0
8,3286,0,0,0.09,0,0,0,0.2,0,0.65,0
7,3287,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,3288,0.74,0.03,0,0,0,0,0,0.22,0,0
6,3289,0.02,0,0.17,0.02,0,0,0.54,0.19,0.02,0.05
0,3290,0.45,0.13,0,0.04,0,0,0.13,0.22,0.01,0
7,3291,0,0,0,0,0,0,0.06,0.93,0,0
0,3292,0.58,0.03,0,0,0,0,0,0.38,0,0
0,3293,0.25,0.09,0,0.2,0.03,0,0.24,0.04,0.14,0
1,3294,0.19,0.41,0,0,0.07,0,0,0.34,0,0
6,3295,0.06,0.14,0,0.1,0,0,0.36,0.24,0.08,0
7,3296,0,0.04,0,0,0,0,0.05,0.9,0,0
7,3297,0,0.01,0,0,0,0,0.28,0.68,0.03,0
1,3298,0,0.49,0,0.07,0.22,0,0.07,0.07,0.07,0
1,3299,0,0.98,0,0,0,0,0,0,0,0
7,3300,0.33,0.21,0,0,0,0,0.04,0.38,0.02,0.01
7,3301,0,0,0,0,0.02,0,0.12,0.86,0,0
7,3302,0.45,0.03,0,0.01,0,0,0,0.51,0,0
7,3303,0,0.06,0,0,0,0,0,0.94,0,0
0,3304,0.36,0,0,0.06,0.02,0,0.27,0.29,0,0
7,3305,0.02,0.06,0,0,0.01,0,0.03,0.85,0.01,0
8,3306,0.02,0.19,0,0.05,0,0,0.04,0.02,0.68,0
3,3307,0,0.28,0,0.59,0.08,0,0.03,0,0.02,0
1,3308,0.04,0.4,0,0.02,0.15,0,0.22,0.03,0.14,0
7,3309,0,0.02,0,0.03,0.02,0,0.1,0.81,0.02,0
7,3310,0.05,0.23,0,0.09,0,0,0.1,0.41,0,0.11
0,3311,0.54,0.02,0.01,0.02,0.08,0,0.15,0.18,0,0
7,3312,0.07,0.14,0.02,0.02,0,0,0.04,0.58,0.12,0
7,3313,0.07,0.06,0,0,0,0,0.2,0.68,0,0
7,3314,0,0.15,0,0,0,0,0,0.82,0.03,0
3,3315,0.07,0.05,0.04,0.21,0,0,0.21,0.2,0.21,0
6,3316,0.01,0.06,0,0.06,0.03,0,0.56,0.09,0.18,0
0,3317,0.63,0.1,0.01,0.02,0.03,0,0.05,0.16,0,0
4,3318,0,0,0,0,0.71,0,0.24,0,0.02,0
7,3319,0.36,0,0,0.02,0.02,0,0,0.55,0.05,0
7,3320,0,0.03,0,0,0,0,0.04,0.9,0.02,0
7,3321,0,0.14,0,0.06,0.03,0,0.05,0.37,0.35,0
4,3322,0,0.08,0,0.14,0.37,0,0.02,0.37,0.02,0
7,3323,0.04,0.05,0,0,0,0,0.18,0.72,0,0
7,3324,0,0,0,0,0,0,0.13,0.85,0,0
1,3325,0,0.39,0,0.37,0.08,0,0,0,0.15,0
0,3326,0.54,0.18,0,0,0,0,0.06,0.22,0,0
7,3327,0,0.01,0,0,0,0,0.02,0.96,0,0
8,3328,0,0.16,0,0.02,0.01,0,0,0.18,0.62,0
6,3329,0.34,0,0,0.13,0,0.02,0.44,0.07,0,0
7,3330,0,0.19,0,0.19,0.05,0,0.14,0.24,0.16,0
7,3331,0,0,0,0,0,0,0.08,0.92,0,0
7,3332,0.02,0.03,0.27,0.07,0,0,0.02,0.38,0.21,0
1,3333,0,0.39,0,0.12,0,0,0.12,0.23,0.13,0
7,3334,0,0.01,0,0,0,0,0,0.98,0,0
0,3335,0.68,0.12,0,0,0,0,0,0.19,0,0
7,3336,0,0,0,0,0,0,0,0.99,0,0
7,3337,0.3,0.05,0,0.04,0.03,0,0.08,0.34,0.15,0
7,3338,0,0.33,0,0.01,0,0,0.18,0.47,0,0
3,3339,0.29,0.02,0.02,0.31,0.26,0.02,0.02,0.02,0.02,0.02
8,3340,0,0.16,0,0.03,0,0,0.02,0.12,0.66,0
0,3341,0.64,0.06,0,0.04,0.01,0,0.03,0.19,0.02,0
5,3342,0,0,0,0,0,1,0,0,0,0
0,3343,0.43,0,0,0.11,0.27,0,0,0.16,0,0
7,3344,0,0.03,0,0,0,0,0,0.96,0,0
7,3345,0,0.05,0,0,0,0,0,0.91,0.02,0
7,3346,0.02,0.25,0.01,0,0,0,0.07,0.65,0,0
7,3347,0,0.09,0,0,0,0,0.3,0.58,0.02,0
7,3348,0.32,0.06,0,0.03,0.02,0,0.09,0.45,0.04,0
7,3349,0.05,0,0.01,0,0,0,0.11,0.82,0,0
0,3350,0.83,0.07,0,0,0,0.01,0,0.08,0,0
0,3351,0.76,0,0,0.1,0,0,0.02,0.04,0,0.08
8,3352,0,0,0.01,0.06,0.04,0.01,0,0.21,0.66,0
6,3353,0.27,0.02,0,0.02,0,0,0.36,0.32,0,0
5,3354,0,0,0,0,0,1,0,0,0,0
0,3355,0.44,0,0.02,0.05,0,0,0.33,0,0.14,0
5,3356,0,0,0,0,0,1,0,0,0,0
7,3357,0.03,0,0,0,0,0,0,0.97,0,0
0,3358,0.53,0,0,0.07,0.02,0,0.35,0,0.03,0
6,3359,0,0,0.11,0,0,0,0.36,0.3,0.18,0.03
6,3360,0,0.1,0,0.01,0.09,0,0.79,0,0,0
7,3361,0,0.06,0,0,0,0,0,0.93,0,0
7,3362,0,0.25,0,0,0.03,0,0.05,0.63,0.03,0
3,3363,0.15,0.18,0,0.38,0,0,0,0,0.29,0
3,3364,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02
7,3365,0.01,0.09,0,0,0,0,0.05,0.82,0.01,0
4,3366,0.03,0.03,0.03,0.03,0.42,0.03,0.03,0.32,0.03,0.03
4,3367,0,0,0,0.48,0.51,0,0,0,0,0
7,3368,0.11,0.06,0.02,0.01,0,0,0.06,0.72,0,0
3,3369,0.06,0.21,0,0.35,0.1,0,0.09,0.05,0.13,0
7,3370,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.87,0.01,0.01
7,3371,0.04,0.23,0,0,0,0,0.1,0.62,0,0
4,3372,0.02,0.12,0,0.17,0.44,0,0.16,0.05,0.02,0
7,3373,0,0,0,0,0,0,0,0.97,0,0.02
7,3374,0.05,0.03,0,0,0,0,0.27,0.64,0,0
8,3375,0,0.29,0,0.09,0.04,0,0.03,0.14,0.39,0
7,3376,0.28,0.08,0,0,0,0.02,0.07,0.54,0,0
7,3377,0,0.09,0,0,0,0,0,0.71,0.18,0
1,3378,0,0.66,0,0.06,0.06,0,0.13,0.07,0.02,0
7,3379,0,0.17,0.02,0.04,0.04,0,0.03,0.7,0,0
7,3380,0.29,0.04,0,0,0.02,0,0,0.61,0.04,0
7,3381,0,0.03,0,0.01,0.03,0,0.03,0.9,0,0
1,3382,0.03,0.79,0,0,0,0,0.18,0,0,0
1,3383,0,0.41,0,0.03,0.05,0,0.34,0.1,0.06,0
0,3384,0.79,0.07,0,0,0,0.01,0,0.13,0,0
0,3385,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2,3386,0.21,0.06,0.7,0,0,0,0,0.03,0,0
7,3387,0,0,0,0,0,0,0,0.99,0,0
0,3388,0.88,0,0.08,0,0,0,0,0,0,0
0,3389,0.59,0,0,0.05,0,0,0.33,0.01,0,0
6,3390,0,0.04,0,0,0.03,0,0.93,0,0,0
7,3391,0,0.04,0,0,0,0,0.03,0.93,0,0
0,3392,0.57,0.04,0,0.02,0,0,0.14,0.15,0.08,0
1,3393,0,0.49,0,0.02,0.01,0,0.03,0.41,0.02,0
7,3394,0,0.02,0,0,0,0,0.02,0.95,0,0
3,3395,0.03,0.17,0,0.36,0.03,0,0.1,0.24,0.06,0
0,3396,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9,3397,0.13,0.11,0,0,0,0,0.02,0,0,0.72
4,3398,0,0.01,0,0,0.99,0,0,0,0,0
2,3399,0.01,0.07,0.64,0,0,0,0.06,0.18,0.02,0
7,3400,0.05,0.03,0,0,0,0,0.06,0.85,0,0
7,3401,0,0.11,0,0.05,0,0,0.24,0.51,0.08,0
7,3402,0.24,0.19,0.02,0.04,0.02,0,0.23,0.26,0,0
7,3403,0,0.04,0,0,0.02,0,0.02,0.91,0,0
8,3404,0.03,0.09,0.12,0.05,0,0,0.01,0.1,0.59,0
8,3405,0,0.13,0,0.25,0.12,0,0,0.19,0.32,0
0,3406,0.64,0,0,0,0,0.31,0.01,0.01,0,0
0,3407,0.39,0.2,0,0.01,0.01,0,0.02,0.36,0,0
7,3408,0,0.16,0,0,0,0,0.02,0.81,0,0
4,3409,0,0.1,0,0.18,0.69,0,0,0,0.03,0
4,3410,0,0.04,0.02,0.02,0.54,0,0.13,0.13,0.12,0
7,3411,0.09,0.06,0,0.02,0.02,0,0.13,0.69,0,0
7,3412,0.37,0.04,0,0,0,0,0,0.59,0,0
7,3413,0,0.13,0,0.23,0.03,0,0.05,0.35,0.2,0
7,3414,0.27,0.02,0,0,0,0,0,0.71,0,0
1,3415,0,0.55,0,0.1,0.02,0,0,0.19,0.13,0
6,3416,0,0,0,0,0,0,0.69,0.22,0,0.05
7,3417,0.11,0.12,0,0.02,0,0,0,0.51,0.23,0
7,3418,0,0,0,0,0,0,0,1,0,0
6,3419,0,0.04,0,0.12,0.04,0,0.47,0.03,0.28,0
7,3420,0,0.03,0,0,0,0,0,0.96,0,0
7,3421,0.37,0.01,0,0,0,0,0.01,0.6,0,0
0,3422,0.78,0,0,0,0,0,0,0.22,0,0
7,3423,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
3,3424,0,0.03,0,0.5,0.04,0,0.07,0.02,0.33,0
7,3425,0.14,0.11,0,0.06,0.01,0,0,0.57,0.1,0
7,3426,0,0.27,0,0,0,0,0.16,0.54,0.02,0
1,3427,0,0.63,0,0.1,0.09,0,0.09,0.08,0,0
7,3428,0,0.01,0,0,0.01,0,0.01,0.88,0.07,0
7,3429,0.32,0.18,0.03,0,0,0,0.02,0.43,0,0
0,3430,0.41,0.05,0,0.05,0.06,0.02,0.17,0.23,0,0
7,3431,0.18,0.02,0,0,0,0,0.03,0.75,0,0
7,3432,0,0.15,0,0.01,0.01,0,0.13,0.67,0.01,0
7,3433,0,0.01,0,0,0,0,0,0.98,0,0
7,3434,0,0.11,0,0,0,0,0.33,0.55,0,0
8,3435,0,0.02,0,0.03,0.02,0,0.04,0,0.88,0
0,3436,0.9,0.05,0,0,0,0,0.05,0,0,0
6,3437,0,0,0,0,0,0,0.42,0.36,0,0.16
7,3438,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,3439,0,0.01,0,0.1,0.02,0,0.01,0.07,0.77,0
7,3440,0,0.08,0.02,0.04,0.01,0,0.04,0.81,0,0
7,3441,0,0.11,0,0.08,0,0,0.04,0.5,0.26,0
0,3442,0.5,0,0,0,0,0,0,0.48,0,0
0,3443,0.73,0.09,0.01,0,0,0,0,0.11,0.05,0
8,3444,0.23,0.18,0.05,0.03,0.02,0,0.04,0.02,0.43,0
7,3445,0,0.15,0,0.04,0,0,0.16,0.51,0.14,0
0,3446,0.4,0.17,0.02,0,0,0,0.34,0.07,0,0
7,3447,0,0.16,0,0,0,0,0.03,0.79,0,0
7,3448,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,3449,0.03,0.11,0.04,0.05,0.02,0,0,0.08,0.67,0
0,3450,0.74,0,0,0.11,0,0,0.02,0.04,0,0.09
7,3451,0,0.21,0,0.09,0,0,0.2,0.45,0.05,0
8,3452,0,0.03,0.04,0.03,0,0,0.04,0.09,0.77,0
1,3453,0,0.74,0,0.02,0,0,0.18,0,0.05,0
7,3454,0,0,0,0,0,0,0,0.97,0.01,0
3,3455,0,0.12,0,0.87,0,0,0,0,0,0
8,3456,0,0.09,0,0,0,0,0,0.3,0.61,0
0,3457,0.61,0,0,0,0,0.01,0.13,0.22,0.02,0
0,3458,0.9,0.01,0,0,0,0,0,0.08,0,0
8,3459,0.01,0,0,0.2,0.15,0,0.09,0,0.54,0
2,3460,0,0.07,0.43,0.32,0,0,0.03,0.14,0,0
7,3461,0.03,0.14,0,0,0,0,0.16,0.62,0.05,0
7,3462,0.13,0.08,0,0,0,0,0.05,0.74,0,0
6,3463,0.11,0.09,0,0,0,0,0.54,0.25,0,0
0,3464,0.71,0,0,0.14,0.02,0,0.05,0.07,0,0
0,3465,0.79,0,0,0.11,0,0,0.01,0.06,0.03,0
7,3466,0.23,0.18,0,0.02,0.04,0,0.04,0.5,0,0
7,3467,0,0.02,0,0,0,0,0.03,0.94,0,0
8,3468,0,0.11,0.01,0.26,0.15,0,0,0.14,0.32,0
8,3469,0,0,0,0.01,0.01,0,0.06,0,0.9,0
0,3470,0.38,0,0,0.04,0.03,0,0.24,0.21,0.09,0
7,3471,0.04,0.08,0,0.01,0,0,0.09,0.77,0,0
6,3472,0.05,0.04,0,0.19,0.03,0,0.53,0.04,0.13,0
1,3473,0,0.33,0,0.09,0.26,0,0.2,0.06,0.05,0
7,3474,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,3475,0.02,0.1,0,0,0,0,0.02,0.83,0.01,0
1,3476,0,0.57,0,0,0,0,0,0.38,0.02,0
4,3477,0,0.12,0,0.16,0.58,0,0.03,0,0.08,0.01
0,3478,0.83,0.07,0,0,0,0.01,0.01,0.07,0,0
8,3479,0.07,0.15,0.03,0.03,0,0,0.02,0.12,0.58,0
7,3480,0,0.12,0,0,0,0,0,0.87,0,0
1,3481,0,0.39,0,0,0.01,0,0.29,0.23,0.08,0
4,3482,0,0,0,0.04,0.92,0,0.03,0,0,0
7,3483,0,0.35,0,0,0.02,0,0.09,0.53,0,0
7,3484,0.04,0.02,0,0,0,0,0.06,0.86,0,0
6,3485,0.05,0.16,0.03,0.18,0.15,0,0.19,0.13,0.11,0
7,3486,0,0.04,0,0.01,0.02,0,0.03,0.87,0.02,0
7,3487,0.05,0.03,0,0,0,0,0,0.91,0,0
8,3488,0.03,0.12,0.01,0.01,0,0,0,0.22,0.59,0
7,3489,0,0.02,0,0,0,0,0.14,0.8,0.03,0
7,3490,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,3491,0,0,0,0,0,0,0.02,0.9,0.05,0
8,3492,0,0.13,0,0.2,0.08,0,0,0,0.59,0
7,3493,0.05,0.19,0,0,0,0,0.12,0.45,0.17,0
7,3494,0,0.11,0,0,0,0,0.37,0.5,0,0
7,3495,0,0,0,0,0,0,0,0.99,0,0
7,3496,0,0.31,0,0,0,0,0.03,0.65,0,0
3,3497,0.08,0.02,0.03,0.42,0.06,0,0.02,0.2,0.18,0
7,3498,0,0.01,0,0,0,0,0.08,0.88,0.02,0
2,3499,0,0,1,0,0,0,0,0,0,0
0,3500,0.52,0.15,0,0,0.01,0,0,0.3,0,0
7,3501,0.11,0.29,0,0.01,0,0,0.01,0.5,0.08,0
8,3502,0,0.06,0,0.31,0.06,0,0.1,0.03,0.44,0
8,3503,0.03,0.09,0.02,0,0,0,0,0.17,0.69,0
0,3504,0.79,0.1,0,0,0,0,0,0.1,0,0
7,3505,0.07,0.16,0.02,0,0,0,0.03,0.72,0,0
0,3506,0.69,0,0,0.27,0,0,0,0,0,0
7,3507,0,0.07,0,0.02,0.02,0,0.12,0.71,0.07,0
0,3508,0.43,0.01,0.01,0.24,0.01,0.01,0.25,0.01,0.01,0.01
7,3509,0.09,0.01,0.01,0.02,0,0,0,0.85,0,0
7,3510,0,0.03,0,0,0,0,0.05,0.88,0.02,0
0,3511,0.45,0.09,0,0,0,0,0,0.44,0.01,0
0,3512,0.86,0.05,0,0,0,0,0.08,0,0,0
7,3513,0,0.4,0,0,0.01,0,0.07,0.49,0,0
6,3514,0.02,0,0,0,0,0,0.94,0,0.03,0
6,3515,0,0.15,0,0,0,0,0.47,0.23,0.13,0
7,3516,0.06,0,0,0,0,0,0.08,0.85,0,0
3,3517,0.13,0,0,0.53,0,0,0.03,0.04,0.25,0
7,3518,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,3519,0,0.2,0,0.16,0.08,0,0,0.02,0.54,0
7,3520,0,0,0,0,0,0,0.2,0.75,0.05,0
7,3521,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,3522,0,0.26,0,0,0.03,0,0.02,0.68,0,0
0,3523,0.42,0,0,0.03,0.02,0.04,0.33,0.14,0,0.01
7,3524,0.1,0.02,0,0,0,0,0.24,0.63,0,0
6,3525,0.27,0,0,0,0,0,0.67,0,0,0
7,3526,0.32,0,0,0,0,0,0.14,0.53,0,0
8,3527,0,0,0,0,0,0,0,0.23,0.72,0
7,3528,0,0.18,0,0.11,0.17,0,0.18,0.22,0.1,0.03
6,3529,0,0,0,0,0,0,0.62,0.31,0,0
7,3530,0.01,0.2,0,0.01,0.02,0,0.04,0.47,0.23,0
0,3531,0.3,0.24,0,0,0.03,0,0.22,0.2,0.01,0
7,3532,0.39,0.02,0,0,0,0,0,0.6,0,0
7,3533,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,3534,0.73,0.08,0,0.01,0,0,0.15,0,0,0
7,3535,0,0.05,0,0,0,0,0.01,0.94,0,0
7,3536,0.34,0.03,0,0.05,0.02,0,0.12,0.37,0.07,0
0,3537,0.78,0.06,0,0,0,0,0,0.15,0,0
7,3538,0.04,0.07,0,0.15,0.01,0,0.12,0.6,0,0
4,3539,0,0.04,0.01,0.02,0.72,0,0.03,0.11,0.06,0
0,3540,0.52,0,0,0.04,0,0,0.38,0,0.06,0
6,3541,0.05,0,0,0,0,0,0.74,0.08,0.12,0
7,3542,0,0,0,0,0.02,0,0.04,0.93,0,0
0,3543,0.61,0,0,0,0,0,0,0.38,0,0
0,3544,0.42,0,0,0.06,0.04,0.02,0.23,0.23,0,0
0,3545,0.53,0,0.05,0.09,0,0.01,0.09,0.2,0,0.03
7,3546,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,3547,0.52,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.03
7,3548,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
3,3549,0,0.04,0,0.28,0.07,0,0.19,0.13,0.28,0
7,3550,0,0,0,0,0,0,0.05,0.95,0,0
7,3551,0.1,0.13,0,0,0,0,0.01,0.73,0,0
7,3552,0.06,0.03,0,0,0,0,0,0.9,0,0
7,3553,0.16,0.07,0,0,0,0,0,0.77,0,0
8,3554,0,0.11,0,0,0,0,0,0.22,0.66,0
7,3555,0.07,0.21,0,0.09,0,0,0.04,0.43,0.14,0
7,3556,0.27,0.03,0,0.01,0.01,0,0,0.65,0.02,0
0,3557,0.79,0.1,0,0,0,0,0,0.09,0,0
0,3558,0.54,0,0,0,0,0,0.41,0,0.04,0
2,3559,0,0,0.69,0,0,0,0,0.31,0,0
3,3560,0.11,0.16,0,0.36,0,0,0,0,0.35,0
8,3561,0,0.02,0,0.07,0,0,0,0.32,0.59,0
1,3562,0,0.6,0,0.01,0.01,0,0.05,0.21,0.1,0
0,3563,0.44,0.12,0.06,0,0,0,0.38,0,0,0
8,3564,0.1,0.03,0.03,0.08,0,0,0.23,0.09,0.43,0
3,3565,0,0,0,0.59,0,0,0,0.39,0,0.02
7,3566,0.02,0.06,0,0,0,0,0,0.91,0,0
7,3567,0.03,0.06,0,0,0,0,0.19,0.57,0.15,0
0,3568,0.75,0,0,0,0.02,0,0.19,0,0.02,0
0,3569,0.7,0.08,0,0,0,0,0,0.22,0,0
6,3570,0,0.29,0,0,0,0,0.61,0.07,0.03,0
7,3571,0.26,0.04,0,0,0,0,0,0.69,0,0
7,3572,0.2,0,0,0,0,0,0,0.8,0,0
1,3573,0,0.37,0,0.09,0.05,0,0.07,0.31,0.1,0
7,3574,0.01,0.01,0.01,0.01,0.26,0.01,0.01,0.64,0.01,0.01
7,3575,0,0.27,0,0,0,0,0,0.52,0.15,0.04
6,3576,0.14,0.15,0,0,0.07,0,0.51,0.11,0,0
7,3577,0.03,0.12,0,0.03,0,0,0.11,0.52,0.19,0
2,3578,0.02,0.21,0.53,0.04,0.02,0,0,0.18,0,0
1,3579,0,0.37,0,0.22,0.04,0,0.03,0.12,0.21,0
3,3580,0,0.24,0,0.76,0,0,0,0,0,0
8,3581,0,0.03,0.07,0.06,0.02,0,0.02,0,0.8,0
7,3582,0.07,0,0,0,0,0,0,0.92,0,0
8,3583,0,0.01,0,0.08,0.07,0,0.12,0.01,0.71,0
1,3584,0,0.48,0,0,0,0,0.11,0.37,0,0
8,3585,0.03,0.05,0,0.02,0.04,0,0.31,0.11,0.43,0
4,3586,0.01,0.03,0,0.11,0.31,0,0.31,0.06,0.15,0
7,3587,0,0,0,0,0,0,0.12,0.85,0.02,0
0,3588,0.72,0.09,0,0,0,0,0,0.17,0,0
7,3589,0,0.06,0,0,0,0,0.02,0.89,0,0
7,3590,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
4,3591,0,0,0.32,0.17,0.51,0,0,0,0,0
7,3592,0.02,0.07,0,0,0,0,0.02,0.88,0,0
7,3593,0.26,0.06,0,0.04,0,0,0.11,0.52,0,0
2,3594,0.22,0.2,0.24,0,0.21,0,0,0,0.13,0
6,3595,0.02,0.22,0,0.09,0.17,0,0.31,0.08,0.11,0
7,3596,0,0,0,0,0.12,0,0,0.87,0,0
7,3597,0.03,0.05,0,0,0,0,0.06,0.85,0,0
0,3598,0.72,0.01,0.03,0.02,0,0,0,0.18,0.03,0
7,3599,0.1,0.13,0,0,0,0,0.25,0.49,0.02,0.02
7,3600,0.15,0.08,0,0.02,0.02,0,0.24,0.34,0.14,0
5,3601,0,0,0,0,0,1,0,0,0,0
4,3602,0,0,0,0.04,0.84,0,0.1,0,0,0
3,3603,0,0,0,0.56,0.13,0,0.23,0,0.06,0
